Ranking,Rating,Number of Reviews,Price,City Part,City Ranking 1,City Ranking 2,Cuisine Norm,Days,Dif Days
20.0,4.5,470.0,1,0.0205,0.020024420024420026,0.02081815119152705,0.035020800000000005,114.0,481.0
249.0,4.5,156.0,2,0.018175,0.011966460055096419,0.01913655091408143,0.0030208000000000014,133.0,952.0
5430.0,4.5,24.0,0,0.143925,0.008176420257123002,0.08929161072861753,0.0110208,115.0,93.0
1663.0,5.0,3.0,1,0.0157,-0.02591626794258373,0.0045634176876975735,-0.004979199999999999,1487.0,42.0
1127.0,3.5,37.0,1,0.01345,-0.0147524208566108,0.004074578197808643,0.0110208,402.0,349.0
3684.0,5.0,4.0,1,0.0777,-0.014404634695848085,0.04984872994070454,-0.012979199999999998,266.0,750.0
8714.0,4.5,5.0,1,0.122425,-0.0954444904003268,0.05152015782025801,-0.012979199999999998,1196.0,327.0
1120.0,5.0,0.0,1,0.018175,-0.00983853305785124,0.012260339756422633,-0.012979199999999998,996.0,504.0876149434008
1910.0,4.5,2.0,1,0.022325,-0.0254535033632287,0.007270790126709438,-0.012979199999999998,1351.0,504.0876149434008
2700.0,3.0,0.0,1,0.0265,-0.041038715769593954,-0.0028027356491046544,-0.004979199999999999,1057.0,504.0876149434008
1638.0,4.5,283.0,1,0.143925,0.10299289002779707,0.11921858508630868,0.0190208,125.0,832.0
801.0,4.0,80.0,1,0.0265,0.006481114258734656,0.012189926316105878,0.0030208000000000014,189.0,840.0
5000.0,3.0,163.0,1,0.053325,-0.07170861866791745,0.012123449620261859,0.0030208000000000014,416.0,414.0
5921.0,2.5,7.0,1,0.053325,-0.09474441838649154,0.004854115570612658,-0.012979199999999998,575.7305018056379,504.0876149434008
358.0,4.5,34.0,0,0.018175,0.009237706611570248,0.018276037692284863,-0.004979199999999999,575.7305018056379,504.0876149434008
43.0,4.5,491.0,1,0.0157,0.014648325358851673,0.01735361951134821,0.0270208,191.0,248.0
11254.0,3.5,47.0,1,0.143925,-0.13744887508686587,0.04332781888811298,-0.004979199999999999,501.0,117.0
1605.0,5.0,0.0,1,0.022325,-0.017819955156950673,0.009678597931971521,-0.012979199999999998,1342.0,504.0876149434008
12972.0,3.0,9.0,1,0.122425,-0.20191623263888892,0.017915250957718398,-0.012979199999999998,1692.0,265.0
3889.0,4.5,10.0,1,0.053875,-0.04337012534818941,0.016385839898127995,0.0190208,842.0,430.0
4739.0,3.5,14.0,1,0.053875,-0.06462999071494893,0.009676801404193124,0.0190208,212.0,498.0
3130.0,3.5,157.0,1,0.0325,-0.045785219399538106,0.009953654185231251,0.0030208000000000014,114.0,407.0
728.0,4.0,128.0,1,0.036075,0.017887395977808602,0.030239594843740288,0.0190208,336.0,499.0
6203.0,3.5,31.0,1,0.06835,-0.08675673252835711,0.018744885439456408,-0.004979199999999999,2099.0,62.0
5977.0,3.0,0.0,1,0.053875,-0.09559435933147632,-9.471583756143352e-05,-0.012979199999999998,225.0,504.0876149434008
908.0,4.5,336.0,2,0.143925,0.1212460606323836,0.12497984333554776,0.0190208,1044.0,406.0
6008.0,2.5,59.0,0,0.053325,-0.09692043855534709,0.004167435806965014,0.0030208000000000014,891.0,184.0
1803.0,3.0,6.0,1,0.016825,-0.02829203869047619,0.001981772310577672,-0.012979199999999998,176.0,355.0
3750.0,5.0,4.0,0,0.06835,-0.02540929381631906,0.03810539237966128,-0.004979199999999999,1206.0,504.0876149434008
466.0,2.5,3.0,1,0.004575,-0.007113873626373626,0.000506021204794718,-0.012979199999999998,674.0,1409.0
2272.0,3.0,79.0,0,0.0204,-0.03644466257668712,0.003299941981454421,-0.004979199999999999,120.0,1736.0
347.0,4.0,286.0,0,0.0325,0.023843341031562743,0.03192115584859253,0.0110208,192.0,881.0
3801.0,4.0,143.0,0,0.05195,-0.04309573904670198,0.04833341558984746,0.0110208,575.7305018056379,504.0876149434008
383.0,4.5,54.0,0,0.023725,0.014164926160337554,0.019380862327745465,-0.004979199999999999,514.0,532.0
1238.0,3.5,45.0,0,0.01345,-0.017532588454376163,0.003198070097117249,0.0030208000000000014,159.0,460.0
191.0,4.5,124.0,1,0.011075,0.006314253393665158,0.009910891380020886,0.0110208,575.7305018056379,504.0876149434008
8611.0,2.0,19.0,1,0.0777,-0.13761927904731253,0.010962616511659059,-0.012979199999999998,1169.0,504.0876149434008
802.0,4.5,15.0,1,0.023725,0.003678876582278481,0.016073089897877705,-0.012979199999999998,1109.0,542.0
1668.0,3.0,126.0,1,0.023725,-0.017993960970464136,0.009236500579821668,0.0190208,146.0,1051.0
1117.0,5.0,0.0,1,0.018175,-0.009763429752066115,0.012284023606563822,-0.012979199999999998,1159.0,504.0876149434008
2447.0,3.5,267.0,1,0.06835,0.007177625320160994,0.04838942847549779,0.0030208000000000014,482.0,519.0
11014.0,4.0,6.0,1,0.143925,-0.13144783269631688,0.04522193118923267,-0.012979199999999998,951.0,548.0
2204.0,3.5,18.0,1,0.0223,-0.0328368125701459,0.002163188687164057,-0.012979199999999998,1789.0,504.0876149434008
14927.0,3.0,2.0,1,0.143925,-0.22928982800555942,0.014340008546393676,-0.012979199999999998,801.0,72.0
2708.0,4.5,9.0,1,0.053325,-0.014381742495309567,0.03021390960049635,-0.012979199999999998,582.0,504.0876149434008
9391.0,4.5,7.0,1,0.122425,-0.11237294730392157,0.046177151257097065,-0.012979199999999998,2766.0,138.0
550.0,4.5,35.0,1,0.0223,0.00855959595959596,0.015221269302380665,-0.012979199999999998,1100.0,504.0876149434008
72.0,4.0,58.0,2,0.00525,0.003466507177033493,0.0045684096793183115,0.0030208000000000014,293.0,567.0
1389.0,4.0,35.0,1,0.02915,-0.005579785407725322,0.018258349113177065,-0.012979199999999998,820.0,722.0
3665.0,4.0,126.0,1,0.143925,0.05230908617095205,0.10322122827643528,-0.004979199999999999,199.0,1150.0
517.0,4.0,96.0,1,0.016825,0.0039058035714285714,0.012135394587083192,0.0110208,106.0,145.0
3502.0,4.5,8.0,1,0.053325,-0.034241053001876166,0.023946970148355784,-0.004979199999999999,575.7305018056379,504.0876149434008
3901.0,3.0,12.0,1,0.036075,-0.06149261442441054,0.005193853669324226,-0.012979199999999998,158.0,632.0
1186.0,3.5,21.0,1,0.012825,-0.016857861328125,0.004674493716273132,0.0030208000000000014,98.0,329.0
1673.0,3.5,13.0,1,0.016475,-0.02538852583586626,0.002439754899360459,-0.004979199999999999,1330.0,288.0
15891.0,2.0,8.0,0,0.143925,-0.2533940149409312,0.006731990803562909,-0.012979199999999998,311.0,450.0
5594.0,4.0,78.0,1,0.143925,0.004075707956914524,0.08799730065618575,-0.012979199999999998,123.0,83.0
1113.0,5.0,0.0,1,0.018175,-0.009663292011019285,0.012315602073418742,-0.012979199999999998,253.0,862.0
10988.0,4.0,0.0,1,0.122425,-0.15230610191993463,0.03357333813838505,-0.012979199999999998,569.0,178.0
5399.0,4.0,5.0,1,0.06835,-0.06664937797292353,0.02509052244717134,-0.012979199999999998,575.7305018056379,504.0876149434008
2211.0,4.0,67.0,1,0.053325,-0.0019509146341463413,0.0341366664112191,-0.004979199999999999,269.0,416.0
3579.0,5.0,2.0,1,0.053875,-0.035616527390900654,0.01883266570179836,-0.012979199999999998,1697.0,122.0
497.0,4.0,178.0,1,0.02915,0.016739356223175964,0.025299614746101377,0.0190208,161.0,208.0
354.0,4.0,297.0,2,0.0149,0.006060168067226891,0.010675786497970524,0.0190208,90.0,549.0
1620.0,4.0,4.0,1,0.016475,-0.024061512158054712,0.0028582241863057806,-0.012979199999999998,606.0,425.0
411.0,4.0,61.0,1,0.01345,0.0031809124767225327,0.009728450270736917,0.0190208,575.7305018056379,504.0876149434008
410.0,4.0,858.0,1,0.05195,0.04172007703418392,0.07509674221708011,0.0190208,163.0,1000.0
1053.0,4.5,80.0,1,0.0777,0.05139153524299968,0.07061377244766996,0.0030208000000000014,305.0,146.0
1911.0,4.5,95.0,1,0.0777,0.029934631477309303,0.06384204820936654,-0.012979199999999998,94.0,568.0
243.0,4.5,501.0,1,0.122425,0.11637376429738562,0.11837482339859834,0.0110208,132.0,1027.0
1763.0,3.0,3.0,1,0.016475,-0.0276419452887538,0.0017291466762457623,-0.012979199999999998,963.0,504.0876149434008
2846.0,5.0,3.0,1,0.053875,-0.017283019962859796,0.024618224779509257,-0.012979199999999998,1232.0,5.0
860.0,4.0,9.0,1,0.011075,-0.010448585972850678,0.004627715018878278,-0.012979199999999998,402.0,331.0
3511.0,4.0,138.0,1,0.143925,0.05615975503822099,0.10443661700298709,0.0270208,138.0,74.0
4124.0,4.5,48.0,0,0.122425,0.019328947099673203,0.08774526878762692,-0.012979199999999998,1602.0,845.0
13272.0,4.0,40.0,1,0.143925,-0.18790763985406533,0.027401491289531562,0.0110208,919.0,93.0
186.0,4.0,724.0,1,0.02715,0.022520737327188938,0.026965407883628258,0.035020800000000005,569.0,343.0
6213.0,3.5,19.0,1,0.053875,-0.10149709842154131,-0.001957460642936292,0.0030208000000000014,646.0,410.0
2580.0,4.0,282.0,1,0.122425,0.05793683108660131,0.0999307963112909,0.0030208000000000014,235.0,1454.0
3351.0,5.0,23.0,1,0.122425,0.038657894199346406,0.09384592473049756,0.0030208000000000014,275.0,279.0
5785.0,4.0,0.0,1,0.06835,-0.0763029088913282,0.02204398527680074,-0.012979199999999998,824.0,504.0876149434008
5801.0,4.5,14.0,1,0.122425,-0.0226046160130719,0.07451008118582352,-0.012979199999999998,214.0,694.0
13019.0,3.0,114.0,1,0.122425,-0.20309147263071897,0.0175443184489022,-0.012979199999999998,1375.0,320.0
622.0,4.0,134.0,1,0.02915,0.013611673819742489,0.02431289030202566,0.0190208,178.0,606.0
618.0,5.0,15.0,0,0.016475,0.0010265577507598785,0.010769662403649405,0.0190208,1005.0,188.0
78.0,4.5,31.0,1,0.00525,0.0033157894736842108,0.004520986741470717,0.0030208000000000014,232.0,254.0
1034.0,4.0,130.0,1,0.0777,0.05186668812359189,0.07076372904502168,0.0030208000000000014,118.0,167.0
3135.0,4.5,13.0,1,0.053875,-0.02451137418755803,0.0223371516915714,-0.012979199999999998,555.0,504.0876149434008
93.0,4.5,29.0,0,0.007525,0.005217333333333333,0.007291181536711318,0.0270208,120.0,174.0
9940.0,4.0,41.0,1,0.143925,-0.10459316799861015,0.0536980837367433,0.0030208000000000014,371.0,193.0
2239.0,4.0,0.0,1,0.0265,-0.0295028328611898,0.0008368731797326574,-0.012979199999999998,3283.0,504.0876149434008
13.0,5.0,572.0,2,0.143925,0.14362494788047256,0.13204330379180662,0.0110208,575.7305018056379,504.0876149434008
7610.0,2.0,2.0,1,0.06835,-0.12194460300036589,0.0076400206759552865,0.0110208,1208.0,15.0
4123.0,4.5,29.0,1,0.143925,0.04085709694232106,0.09960663063513188,0.0030208000000000014,110.0,436.0
685.0,3.5,66.0,1,0.012025,-0.005110625,0.005315003211447515,0.0270208,575.7305018056379,504.0876149434008
4199.0,4.5,4.0,1,0.053875,-0.05112372330547818,0.01393901409445763,-0.012979199999999998,874.0,504.0876149434008
6180.0,2.0,8.0,1,0.053325,-0.10122245544090056,0.002809862021362775,-0.012979199999999998,288.0,997.0
10592.0,3.5,116.0,1,0.143925,-0.12089599982626824,0.04855241198536814,0.0030208000000000014,127.0,83.0
1026.0,3.0,3.0,1,0.0094,-0.016293333333333333,0.002448248127606835,-0.012979199999999998,302.0,187.0
496.0,4.0,15.0,1,0.0094,-0.0030080000000000003,0.006633962668354004,-0.004979199999999999,686.0,511.0
5794.0,5.0,0.0,1,0.05195,-0.09294472797303804,0.0326037458853135,-0.012979199999999998,2294.0,504.0876149434008
83.0,4.0,139.0,0,0.007525,0.005468166666666666,0.007370175919557594,0.0110208,372.0,325.0
590.0,4.0,145.0,1,0.036075,0.021339788488210817,0.031328883303264214,0.035020800000000005,107.0,838.0
3905.0,4.5,11.0,2,0.06835,-0.02928571167215514,0.03688204196150729,-0.012979199999999998,368.0,549.0
4598.0,4.0,7.0,1,0.06835,-0.04661705085986095,0.03141248170485748,-0.012979199999999998,575.7305018056379,504.0876149434008
2674.0,3.0,2.0,1,0.022325,-0.04457491591928252,0.001239428935823433,0.0110208,1060.0,610.0
3571.0,3.0,8.0,1,0.036075,-0.0532368932038835,0.007798673898620571,-0.004979199999999999,300.0,355.0
409.0,4.0,268.0,1,0.0149,0.004682857142857143,0.010241490449606339,0.035020800000000005,224.0,180.0
724.0,4.5,121.0,1,0.122425,0.10434630821078432,0.1145786843190113,-0.004979199999999999,489.0,229.0
746.0,3.5,11.0,1,0.007525,-0.011162083333333333,0.0021328483368494647,-0.012979199999999998,1654.0,224.0
100.0,4.5,542.0,0,0.05195,0.0494738083774675,0.07754340433870859,0.0190208,575.7305018056379,504.0876149434008
1734.0,4.5,3.0,1,0.023725,-0.01964570147679325,0.008715467213780446,-0.012979199999999998,437.0,504.0876149434008
866.0,4.5,32.0,0,0.023725,0.002077188818565401,0.015567845421716521,-0.012979199999999998,293.0,811.0
12858.0,4.0,5.0,1,0.143925,-0.1775558417303683,0.030668835008963034,-0.012979199999999998,1175.0,296.0
8435.0,4.0,45.0,1,0.143925,-0.06696163134120917,0.06557574629168138,0.0030208000000000014,210.0,330.0
182.0,4.5,133.0,1,0.02915,0.024621115879828327,0.027786160345172183,0.0110208,140.0,635.0
1219.0,4.5,109.0,1,0.06835,0.03788885839736553,0.05808152082061462,-0.004979199999999999,575.7305018056379,504.0876149434008
14121.0,3.5,3.0,1,0.143925,-0.20913632731063236,0.020701069024320645,-0.012979199999999998,1584.0,226.0
4939.0,4.0,106.0,0,0.143925,0.020453552814454483,0.09316664881132491,0.0110208,118.0,131.0
2669.0,4.0,6.0,1,0.0325,-0.03425134719014627,0.013592539656596523,-0.004979199999999999,1228.0,300.0
827.0,4.5,23.0,1,0.023725,0.0030532172995780594,0.01587572877437724,-0.012979199999999998,1186.0,946.0
1536.0,4.5,12.0,1,0.053875,0.015482184308263695,0.03495803704663242,-0.012979199999999998,575.7305018056379,504.0876149434008
4925.0,3.5,7.0,1,0.053875,-0.0692821494893222,0.008208705921990904,-0.012979199999999998,1612.0,504.0876149434008
1092.0,5.0,0.0,1,0.0157,-0.011618500797448165,0.009071569071218878,-0.012979199999999998,693.0,624.0
11514.0,3.5,15.0,0,0.122425,-0.16545878778594772,0.02942205091205911,-0.012979199999999998,142.0,742.0
6011.0,3.5,62.0,1,0.143925,-0.00635110319666435,0.08470628053299027,-0.012979199999999998,120.0,194.0
9680.0,4.5,2.0,1,0.122425,-0.11959942299836601,0.04389631093692939,-0.012979199999999998,438.0,677.0
157.0,4.5,529.0,1,0.143925,0.14002432244614316,0.1309068364111348,0.0030208000000000014,196.0,1327.0
651.0,4.0,1488.0,1,0.06835,0.052094054152945476,0.0625645081593983,0.0110208,248.0,560.0
2330.0,4.0,33.0,1,0.053325,-0.004927310037523452,0.03319741478048267,-0.012979199999999998,166.0,162.0
2373.0,3.5,182.0,1,0.0777,0.018380914065014485,0.06019573515797238,0.0110208,575.7305018056379,504.0876149434008
4820.0,3.0,539.0,1,0.05195,-0.06858300433317285,0.04029100042230099,0.035020800000000005,207.0,1003.0
1031.0,4.0,20.0,1,0.0149,-0.01089327731092437,0.005329996957196822,0.0030208000000000014,173.0,94.0
4886.0,3.5,40.0,1,0.06835,-0.05381968532747895,0.029139417702093925,0.0030208000000000014,203.0,392.0
437.0,4.0,51.0,2,0.009625,-0.0013033854166666667,0.006184241372664123,-0.004979199999999999,284.0,422.0
1161.0,3.5,5.0,1,0.012025,-0.017035416666666667,0.001555803317466806,-0.012979199999999998,212.0,545.0
1957.0,5.0,0.0,0,0.036075,-0.012858911234396673,0.02053861283826996,-0.012979199999999998,219.0,214.0
3017.0,4.0,259.0,1,0.143925,0.06851190062543433,0.10833533148945845,0.0030208000000000014,172.0,973.0
5395.0,4.0,30.0,1,0.143925,0.009051572272411396,0.08956783543919748,0.0030208000000000014,113.0,87.0
4082.0,4.0,105.0,0,0.122425,0.020379161560457517,0.08807674039124991,0.035020800000000005,383.0,221.0
9040.0,4.5,9.0,1,0.122425,-0.1035961550245098,0.048947306801660574,-0.012979199999999998,319.0,611.0
1651.0,4.5,2.0,1,0.0204,-0.020900613496932518,0.008202487365385511,-0.012979199999999998,3111.0,504.0876149434008
9786.0,4.0,12.0,1,0.143925,-0.1007424991313412,0.0549134724632951,-0.012979199999999998,288.0,378.0
1711.0,3.5,26.0,1,0.023725,-0.01907009493670886,0.008897039447400872,-0.012979199999999998,298.0,648.0
2622.0,4.0,4.0,1,0.02915,-0.03643124463519313,0.008525299196814192,-0.012979199999999998,1183.0,160.0
602.0,5.0,88.0,1,0.122425,0.10739693116830065,0.11554153040572569,-0.012979199999999998,331.0,191.0
8803.0,1.0,0.0,1,0.0777,-0.14242082394592856,0.009447265633157589,-0.012979199999999998,135.0,829.0
5688.0,3.5,50.0,1,0.122425,-0.01977903901143791,0.07540189764319011,-0.012979199999999998,232.0,934.0
1953.0,3.0,11.0,1,0.0205,-0.028359584859584862,0.005557822692011773,-0.012979199999999998,244.0,496.0
1024.0,4.5,19.0,1,0.0265,0.0009008498583569405,0.010429334626668304,-0.012979199999999998,2314.0,102.0
7286.0,3.5,45.0,0,0.143925,-0.03823164089645587,0.07464380893329191,0.0190208,176.0,166.0
4.0,5.0,302.0,1,0.0777,0.07762497586095912,0.07889295511198267,0.035020800000000005,240.0,512.0
301.0,3.5,332.0,1,0.009625,0.00210546875,0.007258388022322259,0.0190208,158.0,115.0
147.0,4.5,761.0,0,0.05195,0.048298242657679354,0.07717245879123588,0.0190208,439.0,546.0
12999.0,3.0,32.0,1,0.122425,-0.20259137050653594,0.017702162069675047,-0.012979199999999998,1063.0,381.0
3354.0,4.0,411.0,1,0.143925,0.060085436935371786,0.10567568213330289,0.0270208,222.0,133.0
2379.0,4.5,2.0,1,0.02715,-0.032354792626728114,0.00965418437988213,-0.012979199999999998,331.0,666.0
4238.0,4.0,11.0,1,0.053875,-0.05209917595171774,0.013631187622382971,-0.012979199999999998,1181.0,362.0
1334.0,4.0,47.0,1,0.053875,0.020534528783658308,0.03655242031224988,0.0110208,521.0,238.0
1484.0,4.5,12.0,0,0.02915,-0.007956824034334764,0.01750843853567952,0.0030208000000000014,575.7305018056379,504.0876149434008
11341.0,3.5,60.0,1,0.143925,-0.1396242529534399,0.042641203178957095,0.0030208000000000014,199.0,98.0
2900.0,5.0,4.0,0,0.0777,0.005201673640167364,0.056036412694585536,-0.004979199999999999,122.0,108.0
2090.0,4.0,120.0,1,0.06835,0.016105890962312474,0.051207080728923444,0.0110208,360.0,363.0
1087.0,4.0,93.0,1,0.053875,0.026712395543175487,0.038501987968722715,0.0190208,181.0,313.0
16233.0,1.5,18.0,0,0.143925,-0.2619455003474635,0.004032880774467347,0.0030208000000000014,92.0,163.0
3021.0,3.5,81.0,1,0.0777,0.002175700032185388,0.05508142594302992,-0.004979199999999999,157.0,1095.0
83.0,4.5,2236.0,0,0.0149,0.01284655462184874,0.012815681572637691,0.0030208000000000014,113.0,746.0
2402.0,5.0,8.0,0,0.053325,-0.006728154315196998,0.032629128079532894,-0.012979199999999998,198.0,268.0
2681.0,4.5,79.0,1,0.122425,0.055411315359477124,0.099133686026388,-0.004979199999999999,749.0,692.0
7612.0,2.0,2.0,1,0.06835,-0.1219946212952799,0.007624235509269428,-0.012979199999999998,1139.0,23.0
4327.0,3.0,337.0,1,0.053325,-0.054875727016885555,0.017435351699972946,0.0030208000000000014,143.0,1268.0
8207.0,5.0,3.0,0,0.143925,-0.061260641070187624,0.06737515297774509,0.0030208000000000014,222.0,431.0
11226.0,4.0,6.0,0,0.143925,-0.13674875347463517,0.043548798656576945,0.0110208,423.0,260.0
1601.0,3.5,5.0,1,0.0157,-0.024363795853269535,0.005052919238973091,-0.012979199999999998,2098.0,504.0876149434008
1134.0,4.0,338.0,1,0.143925,0.11559507904794997,0.12319622091866005,0.035020800000000005,160.0,968.0
613.0,4.5,10.0,1,0.018175,0.0028539256198347107,0.016262910430283724,-0.012979199999999998,276.0,766.0
1724.0,4.0,434.0,0,0.143925,0.10084251650451703,0.1185398615117408,0.0190208,185.0,1149.0
1427.0,4.0,73.0,1,0.02915,-0.006530600858369098,0.017958384882178047,0.0270208,123.0,841.0
10505.0,4.5,8.0,1,0.143925,-0.11872062195969423,0.049239027694524026,-0.012979199999999998,926.0,1080.0
7051.0,3.0,38.0,1,0.0777,-0.09860672674605729,0.023274842399483485,0.0030208000000000014,360.0,509.0
3194.0,3.5,4.0,1,0.0325,-0.04738645111624326,0.009448472688121974,-0.012979199999999998,1623.0,126.0
680.0,4.5,75.0,1,0.0149,-0.002103529411764706,0.00810159537493917,0.035020800000000005,105.0,131.0
3237.0,3.5,103.0,1,0.053325,-0.027612945590994368,0.026038580922684813,-0.012979199999999998,575.7305018056379,504.0876149434008
5314.0,3.5,8.0,1,0.053875,-0.0790116643454039,0.005138334187707767,-0.012979199999999998,575.7305018056379,504.0876149434008
7762.0,3.5,7.0,1,0.0777,-0.11638744769874478,0.017663308677532737,-0.012979199999999998,1830.0,504.0876149434008
757.0,4.0,127.0,1,0.0325,0.013585450346420324,0.028684836882736212,0.0110208,133.0,1205.0
6794.0,4.0,19.0,1,0.122425,-0.047434686478758176,0.06667314541445156,-0.012979199999999998,575.7305018056379,504.0876149434008
797.0,4.5,108.0,1,0.0325,0.0125846805234796,0.028369098447042915,-0.004979199999999999,88.0,667.0
2130.0,3.5,11.0,0,0.023725,-0.029556144514767933,0.005589267017533112,0.0110208,2205.0,504.0876149434008
826.0,4.0,330.0,1,0.053325,0.032690325984990616,0.04506829253365574,0.0030208000000000014,575.7305018056379,504.0876149434008
187.0,4.0,198.0,1,0.016475,0.011817933130699088,0.014172686227676454,0.0030208000000000014,234.0,1310.0
70.0,4.5,1218.0,2,0.143925,0.14219970031271714,0.1315934521202907,0.0190208,250.0,710.0
561.0,4.5,151.0,1,0.036075,0.02206529126213592,0.031557791747656924,0.035020800000000005,107.0,813.0
1701.0,4.0,130.0,1,0.0777,0.03518632121017059,0.06549946323272751,-0.012979199999999998,575.7305018056379,504.0876149434008
5934.0,3.0,0.0,1,0.053875,-0.09451886025998144,0.0002446825803670365,-0.012979199999999998,631.0,959.0
